"Time (s) Run #7","Angle (rad) Run #7","Angular Velocity (rad/s) Run #7","Angular Acceleration (rad/s²) Run #7","State Run #7"
35.700,2.657,6.763,7.951,
35.750,3.011,7.141,3.103,
35.800,3.382,7.199,-5.188,
35.850,3.748,6.734,-16.193,
35.900,4.080,5.614,-27.877,
35.950,4.333,3.869,-37.379,
36.000,4.481,1.702,-42.227,
36.050,4.507,-0.567,-41.258,
36.100,4.416,-2.618,-34.858,
36.150,4.228,-4.189,-24.580,
36.200,3.975,-5.134,-12.508,
36.220,,,,1.00
36.250,3.691,-5.425,-0.630,
36.276,,,,0.00
36.300,3.412,-5.134,9.696,
36.350,3.163,-4.378,17.793,
36.400,2.963,-3.272,23.416,
36.450,2.827,-1.949,26.568,
36.500,2.766,-0.538,27.537,
36.550,2.775,0.858,26.907,
36.600,2.854,2.182,25.113,
36.650,2.998,3.403,21.962,
36.700,3.198,4.451,16.726,
36.750,3.451,5.178,8.727,
36.800,3.735,5.425,-1.842,
36.850,4.014,5.047,-13.817,
36.900,4.263,4.029,-25.356,
36.950,4.437,2.429,-34.276,
37.000,4.520,0.436,-38.785,
37.050,4.485,-1.644,-38.009,
37.100,4.346,-3.534,-32.531,
37.150,4.119,-5.003,-23.901,
37.200,3.827,-5.963,-13.963,
37.250,3.504,-6.385,-4.460,
37.300,3.172,-6.341,3.345,
37.350,2.858,-5.963,8.775,
37.400,2.570,-5.381,11.829,
37.450,2.317,-4.712,12.945,
37.497,,,,1.00
37.500,2.099,-4.043,12.751,
37.550,1.915,-3.418,11.975,
37.554,,,,0.00
37.600,1.758,-2.851,11.199,
37.650,1.632,-2.313,10.666,
37.700,1.527,-1.789,10.327,
37.750,1.453,-1.280,9.939,
37.800,1.401,-0.785,9.308,
37.850,1.374,-0.335,8.339,
37.900,1.370,0.058,7.127,
37.950,1.383,0.378,5.866,
38.000,1.409,0.640,4.606,
38.050,1.449,0.844,3.248,
38.100,1.497,0.974,1.794,
38.150,1.549,1.018,0.436,
38.200,1.601,1.004,-0.727,
38.250,1.649,0.945,-1.794,
38.300,1.697,0.829,-2.909,
38.350,1.737,0.654,-3.927,
38.400,1.763,0.422,-4.606,
38.450,1.780,0.175,-4.800,
38.500,1.780,-0.073,-4.509,
38.550,1.772,-0.291,-3.830,
38.600,1.750,-0.465,-2.812,
38.650,1.724,-0.582,-1.551,
38.700,1.689,-0.625,-0.097,
38.750,1.658,-0.596,1.454,
38.784,,,,1.00
38.800,1.628,-0.480,3.103,
38.841,,,,0.00
38.850,1.606,-0.291,4.800,
38.900,1.597,0.000,6.497,
38.950,1.601,0.364,8.193,
39.000,1.632,0.814,9.939,
39.050,1.680,1.353,11.926,
39.100,1.763,1.993,14.205,
39.150,1.876,2.763,16.678,
39.200,2.033,3.665,18.908,
39.250,2.238,4.683,20.265,
39.300,2.500,5.745,19.829,
39.350,2.814,6.763,16.435,
39.400,3.181,7.534,8.969,
39.450,3.587,7.825,-2.909,
39.500,3.988,7.374,-17.938,
39.550,4.355,6.050,-33.452,
39.600,4.625,3.927,-46.009,
39.650,4.765,1.236,-52.796,
39.700,4.756,-1.614,-52.505,
39.750,4.595,-4.247,-45.476,
39.800,4.311,-6.341,-33.501,
39.850,3.936,-7.679,-19.247,
39.900,3.512,-8.232,-5.818,
39.950,3.089,-8.130,4.266,
40.000,2.688,-7.636,9.939,
40.050,2.321,-6.996,11.587,
40.091,,,,1.00
40.100,1.990,-6.385,10.423,
40.149,,,,0.00
40.150,1.689,-5.905,7.660,
40.200,1.405,-5.600,4.266,
40.250,1.134,-5.483,1.018,
40.300,0.864,-5.527,-1.357,
40.350,0.585,-5.672,-2.230,
40.400,0.297,-5.818,-1.261,
40.450,0.000,-5.861,1.648,
40.500,-0.297,-5.716,6.400,
40.550,-0.580,-5.280,12.557,
40.600,-0.838,-4.480,19.102,
40.650,-1.043,-3.331,24.532,
40.700,-1.178,-1.934,27.440,
40.750,-1.239,-0.465,27.053,
40.800,-1.222,0.887,23.416,
40.850,-1.139,1.963,17.308,
40.900,-1.012,2.662,9.793,
40.950,-0.860,2.953,1.939,
41.000,-0.702,2.836,-5.284,
41.050,-0.563,2.371,-10.957,
41.100,-0.458,1.658,-14.447,
41.150,-0.393,0.844,-15.611,
41.200,-0.375,0.029,-14.641,
41.250,-0.393,-0.684,-11.975,
41.300,-0.449,-1.207,-8.096,
41.350,-0.524,-1.513,-3.539,
41.384,,,,1.00
41.400,-0.607,-1.571,1.309,
41.442,,,,0.00
41.450,-0.689,-1.382,6.060,
41.500,-0.755,-0.945,10.036,
41.550,-0.790,-0.320,12.557,
41.600,-0.790,0.378,13.332,
41.650,-0.750,1.062,12.557,
41.700,-0.681,1.673,10.520,
41.750,-0.580,2.153,7.418,
41.800,-0.458,2.443,3.491,
41.850,-0.327,2.516,-0.824,
41.900,-0.201,2.356,-5.091,
41.950,-0.083,1.993,-8.969,
42.000,0.004,1.440,-12.217,
42.050,0.065,0.742,-14.738,
42.100,0.083,-0.058,-16.435,
42.150,0.061,-0.931,-17.356,
42.200,-0.009,-1.818,-17.453,
42.250,-0.122,-2.705,-16.387,
42.300,-0.279,-3.520,-13.575,
42.350,-0.480,-4.145,-8.533,
42.400,-0.707,-4.451,-1.357,
42.450,-0.938,-4.334,7.321,
42.500,-1.156,-3.738,16.435,
42.550,-1.331,-2.662,24.532,
42.600,-1.436,-1.193,30.058,
42.650,-1.457,0.480,31.949,
42.692,,,,1.00
42.700,-1.388,2.138,30.010,
42.750,-1.235,3.592,24.968,
42.750,,,,0.00
42.800,-1.017,4.698,17.987,
42.850,-0.750,5.411,10.327,
42.900,-0.463,5.716,3.151,
42.950,-0.166,5.672,-2.570,
43.000,0.113,5.381,-6.206,
43.050,0.375,4.974,-7.805,
43.100,0.611,4.552,-7.805,
43.150,0.829,4.160,-6.739,
43.200,1.025,3.854,-5.042,
43.250,1.209,3.651,-3.200,
43.300,1.388,3.549,-1.551,
43.350,1.562,3.505,-0.048,
43.400,1.737,3.534,1.503,
43.450,1.911,3.651,3.054,
43.500,2.099,3.854,4.218,
43.550,2.295,4.102,4.751,
43.600,2.509,4.349,4.557,
43.650,2.731,4.581,3.539,
43.700,2.967,4.741,1.454,
43.750,3.211,4.771,-1.842,
43.800,3.451,4.596,-6.206,
43.850,3.678,4.174,-11.248,
43.900,3.879,3.476,-16.193,
43.950,4.036,2.516,-19.829,
43.998,,,,1.00
44.000,4.136,1.396,-20.992,
44.050,4.176,0.305,-19.296,
44.055,,,,0.00
44.100,4.158,-0.611,-15.320,
44.150,4.106,-1.265,-10.133,
44.200,4.023,-1.629,-4.654,
44.250,3.931,-1.716,0.436,
44.300,3.844,-1.556,4.703,
44.350,3.770,-1.207,7.757,
44.400,3.718,-0.727,9.114,
44.450,3.696,-0.218,8.484,
44.500,3.700,0.189,6.109,
44.550,3.722,0.422,2.860,
44.600,3.748,0.465,-0.339,
44.650,3.774,0.364,-3.006,
44.700,3.787,0.145,-4.945,
44.750,3.792,-0.160,-6.157,
44.800,3.774,-0.495,-6.690,
44.850,3.739,-0.844,-6.642,
44.900,3.691,-1.178,-6.012,
44.950,3.622,-1.469,-4.703,
45.000,3.539,-1.673,-2.763,
45.050,3.451,-1.760,-0.339,
45.100,3.360,-1.716,2.473,
45.150,3.272,-1.527,5.527,
45.200,3.203,-1.164,8.436,
45.250,3.150,-0.654,10.714,
45.300,3.133,-0.058,12.120,
45.310,,,,1.00
45.350,3.146,0.582,12.848,
45.368,,,,0.00
45.400,3.190,1.236,13.090,
45.450,3.268,1.905,12.751,
45.500,3.382,2.545,11.442,
45.550,3.526,3.098,8.678,
45.600,3.696,3.476,4.169,
45.650,3.883,3.578,-1.988,
45.700,4.067,3.316,-9.066,
45.750,4.228,2.662,-15.853,
45.800,4.346,1.673,-21.089,
45.850,4.403,0.465,-23.901,
45.900,4.394,-0.814,-23.998,
45.950,4.320,-2.022,-21.623,
46.000,4.184,-3.040,-17.405,
46.050,4.006,-3.796,-12.120,
46.100,3.796,-4.262,-6.448,
46.150,3.569,-4.436,-1.067,
46.200,3.342,-4.334,3.394,
46.250,3.129,-4.043,6.545,
46.300,2.937,-3.636,8.436,
46.350,2.762,-3.171,9.502,
46.400,2.618,-2.676,10.133,
46.450,2.496,-2.153,10.714,
46.500,2.400,-1.614,11.442,
46.550,2.334,-1.018,12.363,
46.600,2.295,-0.378,13.478,
46.625,,,,1.00
46.650,2.295,0.320,14.787,
46.683,,,,0.00
46.700,2.326,1.091,16.484,
46.750,2.400,1.949,18.568,
46.800,2.518,2.938,20.605,
46.850,2.688,4.043,21.623,
46.900,2.919,5.178,20.314,
46.950,3.211,6.196,15.563,
47.000,3.547,6.880,6.739,
47.050,3.918,7.010,-5.866,
47.100,4.276,6.385,-20.556,
47.150,4.586,4.931,-34.470,
47.200,4.795,2.793,-44.554,
47.250,4.878,0.262,-48.869,
47.300,4.821,-2.313,-47.027,
47.350,4.638,-4.625,-39.852,
47.400,4.342,-6.429,-28.943,
47.450,3.971,-7.578,-16.581,
47.500,3.560,-8.043,-5.430,
47.550,3.146,-7.985,2.279,
47.600,2.753,-7.650,5.624,
47.650,2.382,-7.287,5.139,
47.700,2.029,-7.054,1.939,
47.750,1.684,-7.039,-2.812,
47.800,1.335,-7.316,-7.805,
47.850,0.964,-7.869,-11.296,
47.900,0.554,-8.567,-11.248,
47.921,,,,1.00
47.950,0.105,-9.178,-6.012,
47.977,,,,0.00
48.000,-0.375,-9.381,4.994,
48.050,-0.860,-8.858,20.653,
48.100,-1.296,-7.389,37.912,
48.150,-1.632,-4.974,52.602,
48.200,-1.820,-1.891,60.941,
48.250,-1.828,1.425,60.941,
48.300,-1.667,4.494,52.893,
48.350,-1.357,6.923,38.882,
48.400,-0.942,8.479,22.156,
48.450,-0.476,9.105,6.351,
48.500,-0.004,8.959,-5.478,
48.550,0.436,8.348,-11.878,
48.600,0.833,7.592,-13.284,
48.650,1.191,6.909,-11.248,
48.700,1.518,6.414,-7.466,
48.750,1.824,6.152,-3.345,
48.800,2.125,6.109,0.048,
48.850,2.430,6.210,1.988,
48.900,2.745,6.370,1.891,
48.950,3.067,6.487,-0.776,
49.000,3.399,6.400,-6.206,
49.050,3.722,5.949,-13.672,
49.100,4.010,5.047,-21.574,
49.150,4.241,3.738,-28.071,
49.185,,,,1.00
49.200,4.394,2.138,-31.561,
49.241,,,,0.00
49.250,4.459,0.436,-31.077,
49.300,4.433,-1.120,-26.665,
49.350,4.333,-2.327,-19.441,
49.400,4.184,-3.098,-10.957,
49.450,4.010,-3.418,-2.473,
49.500,3.827,-3.316,5.091,
49.550,3.665,-2.851,11.005,
49.600,3.534,-2.138,14.787,
49.650,3.447,-1.294,16.193,
49.700,3.403,-0.436,15.320,
49.750,3.408,0.305,12.557,
49.800,3.443,0.858,8.581,
49.850,3.499,1.178,4.072,
49.900,3.569,1.265,-0.436,
49.950,3.635,1.120,-4.460,
50.000,3.687,0.785,-7.563,
50.050,3.718,0.320,-9.357,
50.100,3.722,-0.204,-9.648,
50.150,3.696,-0.698,-8.533,
50.200,3.648,-1.091,-6.400,
50.250,3.582,-1.353,-3.685,
50.300,3.508,-1.469,-0.582,
50.350,3.430,-1.425,2.860,
50.400,3.360,-1.193,6.400,
50.450,3.303,-0.771,9.551,
50.464,,,,1.00
50.500,3.277,-0.204,11.781,
50.521,,,,0.00
50.550,3.281,0.451,12.945,
50.600,3.320,1.120,13.138,
50.650,3.395,1.789,12.411,
50.700,3.499,2.400,10.520,
50.750,3.639,2.894,7.078,
50.800,3.796,3.171,2.036,
50.850,3.966,3.142,-4.266,
50.900,4.123,2.763,-11.005,
50.950,4.254,2.022,-17.114,
51.000,4.337,0.989,-21.477,
51.050,4.359,-0.218,-23.320,
51.100,4.315,-1.440,-22.495,
51.150,4.211,-2.545,-19.344,
51.200,4.054,-3.432,-14.593,
51.250,3.857,-4.029,-9.114,
51.300,3.639,-4.334,-3.733,
51.350,3.416,-4.378,1.018,
51.400,3.194,-4.203,4.848,
51.450,2.989,-3.854,7.563,
51.500,2.806,-3.403,9.308,
51.550,2.649,-2.909,10.520,
51.600,2.513,-2.356,11.636,
51.650,2.409,-1.745,12.751,
51.700,2.339,-1.076,13.817,
51.750,2.299,-0.364,14.981,1.00
51.800,2.299,0.407,16.435,
51.807,,,,0.00
51.850,2.339,1.265,18.277,
51.900,2.422,2.225,20.265,
51.950,2.557,3.302,21.817,
52.000,2.749,4.451,22.059,
52.050,3.002,5.585,19.780,
52.100,3.312,6.560,13.769,
52.150,3.670,7.127,3.442,
52.200,4.049,7.039,-10.423,
52.250,4.403,6.138,-25.598,
52.300,4.691,4.422,-39.124,
52.350,4.869,2.065,-48.190,
52.400,4.909,-0.625,-51.002,
52.450,4.804,-3.272,-47.318,
52.500,4.568,-5.541,-38.300,
52.550,4.228,-7.214,-26.083,
52.600,3.822,-8.174,-13.381,
52.650,3.386,-8.465,-2.909,
52.700,2.958,-8.305,3.442,
52.750,2.553,-7.956,5.236,
52.800,2.164,-7.650,3.200,
52.850,1.793,-7.549,-1.454,
52.900,1.422,-7.752,-7.030,
52.950,1.030,-8.290,-11.345,
53.000,0.602,-9.018,-11.975,
53.050,0.127,-9.687,-6.933,
53.059,,,,1.00
53.100,-0.380,-9.948,4.509,
53.117,,,,0.00
53.150,-0.894,-9.439,21.186,
53.200,-1.361,-7.912,39.706,
53.250,-1.724,-5.367,55.560,
53.300,-1.924,-2.109,64.868,
53.350,-1.942,1.425,65.644,
53.400,-1.776,4.756,57.935,
53.450,-1.444,7.461,43.536,
53.500,-0.995,9.236,25.889,
53.550,-0.484,10.007,9.308,
53.600,0.035,9.977,-2.473,
53.650,0.528,9.512,-7.854,
53.700,0.986,8.988,-7.612,
53.750,1.418,8.639,-3.975,
53.800,1.841,8.567,0.436,
53.850,2.265,8.741,3.200,
53.900,2.710,9.018,2.133,
53.950,3.172,9.148,-4.121,
54.000,3.639,8.799,-15.369,
54.050,4.080,7.723,-29.477,
54.100,4.442,5.832,-42.858,
54.150,4.686,3.272,-51.827,
54.200,4.782,0.393,-53.911,
54.250,4.721,-2.385,-48.627,
54.300,4.525,-4.683,-37.331,
54.350,4.228,-6.240,-22.495,
54.350,,,,1.00
54.400,3.870,-6.952,-6.933,
54.407,,,,0.00
54.450,3.504,-6.865,6.884,
54.500,3.163,-6.138,17.405,
54.550,2.875,-4.989,24.241,
54.600,2.657,-3.607,27.828,
54.650,2.513,-2.123,28.943,
54.700,2.443,-0.654,28.410,
54.750,2.452,0.742,27.004,
54.800,2.522,2.051,25.210,
54.850,2.657,3.272,22.835,
54.900,2.854,4.378,19.102,
54.950,3.102,5.265,13.138,
55.000,3.390,5.789,4.460,
55.050,3.700,5.803,-6.593,
55.100,3.992,5.178,-18.665,
55.150,4.241,3.898,-29.574,
55.200,4.403,2.094,-36.991,
55.250,4.459,0.015,-39.415,
55.300,4.403,-2.036,-36.652,
55.350,4.246,-3.796,-29.622,
55.400,4.006,-5.091,-19.926,
55.450,3.718,-5.818,-9.357,
55.500,3.403,-5.992,0.485,
55.550,3.102,-5.701,8.436,
55.600,2.823,-5.061,14.108,
55.636,,,,1.00
55.650,2.587,-4.218,17.696,
55.693,,,,0.00
55.700,2.400,-3.243,19.780,
55.750,2.260,-2.211,20.992,
55.800,2.177,-1.134,21.720,
55.850,2.147,-0.029,22.301,
55.900,2.173,1.091,22.932,
55.950,2.256,2.254,23.610,
56.000,2.395,3.462,23.950,
56.050,2.601,4.683,23.077,
56.100,2.867,5.847,19.829,
56.150,3.190,6.792,12.945,
56.200,3.560,7.301,1.794,
56.250,3.944,7.112,-12.751,
56.300,4.302,6.065,-28.216,
56.350,4.581,4.203,-41.306,
56.400,4.743,1.745,-49.257,
56.450,4.765,-0.960,-50.663,
56.500,4.643,-3.549,-45.572,
56.550,4.394,-5.701,-35.391,
56.600,4.049,-7.185,-22.495,
56.650,3.648,-7.941,-9.696,
56.700,3.233,-8.058,0.533,
56.750,2.827,-7.738,6.787,
56.800,2.452,-7.229,8.921,
56.850,2.107,-6.734,7.902,
56.900,1.785,-6.385,5.139,
56.914,,,,1.00
56.950,1.475,-6.210,1.794,
56.971,,,,0.00
57.000,1.169,-6.210,-1.357,
57.050,0.860,-6.370,-3.636,
57.100,0.537,-6.632,-4.072,
57.150,0.196,-6.880,-1.648,
57.200,-0.157,-6.923,4.072,
57.250,-0.511,-6.574,12.508,
57.300,-0.833,-5.716,22.108,
57.350,-1.100,-4.334,30.786,
57.400,-1.283,-2.531,36.361,
57.450,-1.361,-0.524,37.282,
57.500,-1.331,1.382,33.307,
57.550,-1.209,2.938,25.453,
57.600,-1.021,4.000,15.320,
57.650,-0.790,4.494,4.460,
57.700,-0.550,4.422,-5.769,
57.750,-0.332,3.854,-14.254,
57.800,-0.153,2.909,-20.265,
57.850,-0.031,1.731,-23.513,
57.900,0.022,0.465,-24.241,
57.950,0.013,-0.756,-23.029,
58.000,-0.057,-1.876,-20.314,
58.050,-0.179,-2.836,-16.144,
58.100,-0.349,-3.549,-10.230,
58.150,-0.545,-3.927,-2.473,
58.195,,,,1.00
58.200,-0.755,-3.854,6.642,
58.250,-0.951,-3.272,15.902,
58.252,,,,0.00
58.300,-1.100,-2.211,23.610,
58.350,-1.182,-0.800,28.313,
58.400,-1.187,0.756,29.234,
58.450,-1.104,2.254,26.471,
58.500,-0.951,3.505,20.847,
58.550,-0.742,4.392,13.526,
58.600,-0.497,4.872,5.721,
58.650,-0.240,4.945,-1.503,
58.700,0.009,4.669,-7.369,
58.750,0.236,4.145,-11.636,
58.800,0.428,3.462,-14.641,
58.850,0.585,2.662,-16.872,
58.900,0.698,1.760,-18.520,
58.950,0.764,0.785,-19.635,
59.000,0.777,-0.218,-20.508,
59.050,0.742,-1.251,-21.526,
59.100,0.654,-2.356,-22.689,
59.150,0.511,-3.534,-23.368,
59.200,0.301,-4.741,-22.447,
59.250,0.035,-5.876,-18.617,
59.300,-0.292,-6.749,-10.714,
59.350,-0.659,-7.112,1.406,
59.400,-1.030,-6.720,16.290,
59.450,-1.361,-5.483,31.222,
59.485,,,,1.00
59.500,-1.606,-3.491,43.148,
59.542,,,,0.00
59.550,-1.728,-0.974,49.742,
59.600,-1.710,1.716,49.936,
59.650,-1.549,4.232,44.070,
59.700,-1.270,6.283,33.743,
59.750,-0.899,7.679,21.283,
59.800,-0.476,8.392,9.405,
59.850,-0.039,8.508,0.582,
59.900,0.388,8.276,-3.733,
59.950,0.790,7.970,-3.539,
60.000,1.178,7.810,-0.194,
60.050,1.562,7.912,4.412,
60.100,1.959,8.276,8.339,
60.150,2.382,8.828,9.599,
60.200,2.841,9.396,6.157,
60.250,3.329,9.672,-3.297,
60.300,3.831,9.279,-18.181,
60.350,4.294,7.956,-35.585,
60.400,4.660,5.658,-51.196,
60.450,4.887,2.618,-60.941,
60.500,4.935,-0.742,-62.396,
60.550,4.804,-3.927,-55.414,
60.600,4.520,-6.516,-41.839,
60.650,4.123,-8.232,-24.871,
60.700,3.661,-8.988,-8.193,
60.750,3.194,-8.916,4.994,
60.786,,,,1.00
60.800,2.753,-8.290,12.993,
60.844,,,,0.00
60.850,2.356,-7.432,15.950,
60.900,2.011,-6.574,15.175,
60.950,1.706,-5.847,12.266,
61.000,1.431,-5.323,8.484,
61.050,1.182,-5.003,4.654,
61.100,0.938,-4.872,1.261,
61.150,0.698,-4.901,-1.454,
61.200,0.454,-5.047,-3.103,
61.250,0.196,-5.265,-3.151,
61.300,-0.074,-5.440,-1.212,
61.350,-0.353,-5.454,2.763,
61.400,-0.628,-5.221,8.387,
61.450,-0.886,-4.654,14.932,
61.500,-1.108,-3.723,21.138,
61.550,-1.270,-2.473,25.453,
61.600,-1.361,-1.062,26.859,
61.650,-1.374,0.320,25.162,
61.700,-1.322,1.542,20.895,
61.750,-1.213,2.473,14.884,
61.800,-1.060,3.054,8.096,
61.850,-0.894,3.272,1.551,
61.900,-0.724,3.171,-4.072,
61.950,-0.567,2.822,-8.339,
62.000,-0.436,2.283,-11.054,
62.050,-0.336,1.658,-12.120,
62.075,,,,1.00
62.100,-0.271,1.018,-11.587,
62.133,,,,0.00
62.150,-0.236,0.451,-9.745,
62.200,-0.231,0.015,-7.030,
62.250,-0.240,-0.262,-4.072,
62.300,-0.262,-0.378,-1.454,
62.350,-0.284,-0.378,0.436,
62.400,-0.301,-0.305,1.551,
62.450,-0.314,-0.204,1.988,
62.500,-0.323,-0.087,1.745,
62.550,-0.323,0.000,0.824,
62.600,-0.319,0.015,-0.630,
62.650,-0.319,-0.058,-2.279,
62.700,-0.323,-0.218,-3.879,
62.750,-0.336,-0.451,-5.333,
62.800,-0.367,-0.756,-6.497,
62.850,-0.410,-1.120,-7.127,
62.900,-0.476,-1.498,-6.884,
62.950,-0.563,-1.847,-5.575,
63.000,-0.663,-2.094,-3.200,
63.050,-0.777,-2.196,0.145,
63.100,-0.890,-2.109,4.218,
63.150,-0.995,-1.789,8.581,
63.200,-1.078,-1.236,12.460,
63.250,-1.126,-0.495,15.078,
63.300,-1.130,0.335,16.096,
63.350,-1.091,1.164,15.563,
63.382,,,,1.00
63.400,-1.012,1.934,13.720,
63.441,,,,0.00
63.450,-0.894,2.574,10.860,
63.500,-0.746,3.040,7.369,
63.550,-0.585,3.316,3.733,
63.600,-0.410,3.403,0.291,
63.650,-0.236,3.331,-2.715,
63.700,-0.074,3.113,-5.236,
63.750,0.079,2.793,-7.369,
63.800,0.209,2.371,-9.114,
63.850,0.319,1.862,-10.520,
63.900,0.397,1.309,-11.732,
63.950,0.449,0.698,-12.993,
64.000,0.471,0.015,-14.350,
64.050,0.454,-0.742,-15.708,
64.100,0.397,-1.556,-17.017,
64.150,0.301,-2.443,-18.035,
64.200,0.157,-3.389,-18.181,
64.250,-0.039,-4.320,-16.581,
64.300,-0.279,-5.134,-12.411,
64.350,-0.559,-5.672,-5.139,
64.400,-0.864,-5.760,4.994,
64.450,-1.156,-5.236,16.629,
64.500,-1.409,-4.072,27.634,
64.550,-1.584,-2.371,35.828,
64.600,-1.658,-0.335,39.803,
64.650,-1.619,1.774,39.124,
64.685,,,,1.00
64.700,-1.475,3.723,34.131,
64.742,,,,0.00
64.750,-1.235,5.309,25.792,
64.800,-0.925,6.370,15.756,
64.850,-0.576,6.865,6.157,
64.900,-0.223,6.894,-1.115,
64.950,0.122,6.632,-5.188,
65.000,0.445,6.269,-6.157,
65.050,0.746,5.934,-4.703,
65.100,1.034,5.745,-1.600,
65.150,1.313,5.745,2.473,
65.200,1.601,5.978,6.836,
65.250,1.902,6.443,10.666,
65.300,2.238,7.098,12.751,
65.350,2.609,7.825,11.587,
65.400,3.024,8.421,5.769,
65.450,3.464,8.596,-5.139,
65.500,3.910,8.058,-19.877,
65.550,4.302,6.647,-35.488,
65.600,4.603,4.407,-48.287,
65.650,4.765,1.600,-55.123,
65.700,4.769,-1.382,-54.396,
65.750,4.616,-4.102,-46.445,
65.800,4.337,-6.210,-33.258,
65.850,3.966,-7.505,-17.841,
65.900,3.556,-7.956,-3.297,
65.950,3.146,-7.709,8.048,
65.970,,,,1.00
66.000,2.771,-6.996,15.223,
66.027,,,,0.00
66.050,2.439,-6.050,18.617,
66.100,2.164,-5.047,19.344,
66.150,1.937,-4.072,18.568,
66.200,1.758,-3.171,17.065,
66.250,1.623,-2.356,15.223,
66.300,1.527,-1.644,13.235,
66.350,1.462,-1.033,11.199,
66.400,1.427,-0.524,9.163,
66.450,1.414,-0.116,7.078,
66.500,1.418,0.189,4.848,
66.550,1.436,0.378,2.473,
66.600,1.462,0.436,0.145,
66.650,1.484,0.378,-1.939,
66.700,1.501,0.233,-3.782,
66.750,1.510,4.441E-15,-5.478,
66.800,1.505,-0.320,-7.030,
66.850,1.479,-0.713,-8.436,
66.900,1.436,-1.164,-9.890,
66.950,1.366,-1.687,-11.539,
67.000,1.270,-2.313,-13.332,
67.050,1.139,-3.025,-15.029,
67.100,0.969,-3.825,-16.387,
67.150,0.759,-4.683,-16.968,
67.200,0.502,-5.571,-15.902,
67.250,0.201,-6.370,-12.169,
67.256,,,,1.00
67.300,-0.144,-6.909,-4.945,
67.313,,,,0.00
67.350,-0.506,-6.996,5.769,
67.400,-0.864,-6.429,18.859,
67.450,-1.178,-5.120,31.901,
67.500,-1.401,-3.127,41.839,
67.550,-1.505,-0.727,46.397,
67.600,-1.475,1.731,44.748,
67.650,-1.322,3.942,37.525,
67.700,-1.065,5.629,26.374,
67.750,-0.733,6.632,13.623,
67.800,-0.375,6.952,1.697,
67.850,-0.022,6.705,-7.709,
67.900,0.310,6.065,-13.963,
67.950,0.593,5.207,-17.259,
68.000,0.829,4.262,-18.374,
68.050,1.021,3.331,-18.229,
68.100,1.161,2.429,-17.599,
68.150,1.261,1.571,-16.920,
68.200,1.318,0.742,-16.193,
68.250,1.335,-0.058,-15.417,
68.300,1.309,-0.800,-14.738,
68.350,1.252,-1.513,-14.496,
68.400,1.161,-2.225,-14.690,
68.450,1.030,-2.982,-14.932,
68.500,0.864,-3.738,-14.835,
68.545,,,,1.00
68.550,0.654,-4.480,-14.011,
68.600,0.415,-5.178,-11.926,
68.603,,,,0.00
68.650,0.135,-5.745,-7.757,
68.700,-0.170,-6.050,-0.970,
68.750,-0.484,-5.934,8.193,
68.800,-0.781,-5.280,18.520,
68.850,-1.034,-4.058,28.022,
68.900,-1.204,-2.371,34.519,
68.950,-1.278,-0.436,36.458,
69.000,-1.248,1.454,33.501,
69.050,-1.121,3.054,26.519,
69.100,-0.925,4.189,17.017,
69.150,-0.685,4.785,6.497,
69.200,-0.428,4.829,-3.685,
69.250,-0.183,4.363,-12.363,
69.300,0.022,3.505,-18.762,
69.350,0.175,2.400,-22.786,
69.400,0.266,1.164,-24.871,
69.450,0.292,-0.131,-25.501,
69.500,0.253,-1.425,-24.968,
69.550,0.148,-2.662,-23.223,
69.600,-0.017,-3.796,-19.829,
69.650,-0.236,-4.727,-14.060,
69.700,-0.502,-5.309,-5.381,
69.750,-0.785,-5.367,5.866,
69.800,-1.060,-4.771,18.181,
69.830,,,,1.00
69.850,-1.287,-3.505,29.186,
69.888,,,,0.00
69.900,-1.431,-1.716,36.603,
69.950,-1.466,0.335,39.173,
70.000,-1.396,2.371,36.894,
70.050,-1.222,4.160,30.592,
70.100,-0.964,5.527,21.623,
70.150,-0.650,6.356,11.732,
70.200,-0.310,6.661,2.812,
70.250,0.031,6.545,-3.733,
70.300,0.353,6.181,-7.466,
70.350,0.650,5.716,-8.727,
70.400,0.925,5.251,-8.193,
70.450,1.174,4.858,-6.497,
70.500,1.405,4.581,-4.169,
70.550,1.628,4.436,-1.648,
70.600,1.846,4.422,0.727,
70.650,2.064,4.523,2.666,
70.700,2.295,4.712,3.927,
70.750,2.535,4.945,4.266,
70.800,2.788,5.178,3.297,
70.850,3.054,5.338,0.630,
70.900,3.329,5.309,-3.830,
70.950,3.595,5.003,-9.599,
71.000,3.840,4.363,-15.756,
71.050,4.045,3.403,-21.089,
71.100,4.189,2.182,-24.289,
71.122,,,,1.00
71.150,4.267,0.858,-24.435,
71.178,,,,0.00
71.200,4.272,-0.378,-21.429,
71.250,4.219,-1.367,-16.096,
71.300,4.123,-2.022,-9.551,
71.350,4.006,-2.327,-2.812,
71.400,3.879,-2.283,3.297,
71.450,3.766,-1.949,8.048,
71.500,3.678,-1.411,10.908,
71.550,3.622,-0.785,11.732,
71.600,3.600,-0.175,10.666,
71.650,3.608,0.335,8.096,
71.700,3.639,0.669,4.509,
71.750,3.683,0.800,0.533,
71.800,3.726,0.713,-3.151,
71.850,3.761,0.451,-6.012,
71.900,3.774,0.073,-7.805,
71.950,3.770,-0.364,-8.533,
72.000,3.739,-0.814,-8.193,
72.050,3.687,-1.222,-6.884,
